timestamp,measurement,device_ip,device_name,location,humidity,temperature
2026-03-30 14:24:42.654065,environment,192.168.1.181,192.168.1.181,lab,38.9,
2026-03-30 14:24:52.719364,environment,192.168.1.181,192.168.1.181,lab,,24.1
2026-03-30 14:24:52.719364,environment,192.168.1.181,192.168.1.181,lab,38.9,
2026-03-30 14:25:03.854329,environment,192.168.1.181,192.168.1.181,lab,38.8,
2026-03-30 14:25:03.854329,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:25:13.921603,environment,192.168.1.181,192.168.1.181,lab,38.9,
2026-03-30 14:25:13.921603,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:25:23.984424,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:25:23.984424,environment,192.168.1.181,192.168.1.181,lab,38.8,
2026-03-30 14:25:34.043495,environment,192.168.1.181,192.168.1.181,lab,38.8,
2026-03-30 14:25:34.043495,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:25:44.110240,environment,192.168.1.181,192.168.1.181,lab,38.7,
2026-03-30 14:25:44.110240,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:25:54.165767,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:25:54.165767,environment,192.168.1.181,192.168.1.181,lab,38.9,
2026-03-30 14:26:04.227472,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:26:04.227472,environment,192.168.1.181,192.168.1.181,lab,38.9,
2026-03-30 14:26:14.284075,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:26:14.284075,environment,192.168.1.181,192.168.1.181,lab,38.8,
2026-03-30 14:26:24.347349,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:26:24.347349,environment,192.168.1.181,192.168.1.181,lab,38.8,
2026-03-30 14:26:34.415519,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:26:34.415519,environment,192.168.1.181,192.168.1.181,lab,39.0,
2026-03-30 14:26:44.475611,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:26:44.475611,environment,192.168.1.181,192.168.1.181,lab,38.8,
2026-03-30 14:26:54.537230,environment,192.168.1.181,192.168.1.181,lab,38.8,
2026-03-30 14:26:54.537230,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:27:04.593928,environment,192.168.1.181,192.168.1.181,lab,38.8,
2026-03-30 14:27:04.593928,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:27:14.661415,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:27:14.661415,environment,192.168.1.181,192.168.1.181,lab,38.8,
2026-03-30 14:27:24.714957,environment,192.168.1.181,192.168.1.181,lab,38.8,
2026-03-30 14:27:24.714957,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:27:34.781165,environment,192.168.1.181,192.168.1.181,lab,38.7,
2026-03-30 14:27:34.781165,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:27:44.854159,environment,192.168.1.181,192.168.1.181,lab,38.8,
